id,plant_name,au_hardiness_zone,sow_to_seedling,seedling_to_harvest,harvest_window,watering_frequency,key_activities,created_at,growth_multiplier,extra_care,updated_at,plant_category,climate_note,unsuitable_zone
cd49c6ef-c936-4936-b6f2-c1be37d0a6c5,Thyme,10a,14,60,180,7,"[{""timing"":60,""activity"":""Begin harvesting"",""details"":""In zone 10, harvest year-round. Flavour is most intense in late spring before flowering and in summer dry conditions when essential oils concentrate."",""category"":""harvest""},{""timing"":90,""activity"":""Hard prune twice yearly"",""details"":""Cut back by 40-50% in August (before summer) and March (after summer). Zone 10 thyme can become a woody mound rapidly without regular cutting."",""category"":""pruning""},{""timing"":365,""activity"":""Replace plant from cuttings"",""details"":""Take spring cuttings from 8cm new growth. Strip lower leaves and insert into coarse sand. Roots form in 3-4 weeks. Replace parent plant every 4 years."",""category"":""planting""}]",2026-05-20 05:31:01.617149,1.0,Excellent in Mediterranean-type dry summers,2026-05-20 05:31:01.617149+00,perennial_vegetable,"Drought-tolerant Mediterranean perennial. Thrives in poor, dry, well-drained conditions. Like oregano — rich soil and overwatering reduce flavour and shorten plant life.",False
cdcbdab1-9669-4ccb-a860-130b3d7777bb,Lemon,11a,365,730,180,7,"[{""timing"":180,""activity"":""Check for Asian citrus psyllid and leafminer"",""details"":""Citrus leafminer (silvery serpentine trails in new leaves) is prevalent in warm zones. Apply horticultural oil sprays to new growth flushes. Asian citrus psyllid must be reported immediately — it is a regulated pest."",""category"":""pest""},{""timing"":365,""activity"":""Prune after flush to manage size"",""details"":""Lemon trees in subtropical and tropical zones grow vigorously. Annual pruning after the main crop maintains accessible height (3-4m). Remove crossing branches and thin dense canopy for airflow."",""category"":""pruning""},{""timing"":730,""activity"":""Begin harvesting as needed"",""details"":""In subtropical and tropical zones, lemons (especially Eureka) produce near continuously. Harvest ripe fruit promptly — in tropical conditions fruit left on the tree deteriorates faster than in cool zones."",""category"":""harvest""}]",2026-05-20 05:32:34.562234,1.05,Very productive — monitor for citrus leafminer,2026-05-20 05:32:34.562234+00,perennial_tree,Most widely grown backyard citrus. Eureka and Lisbon varieties are nearly ever-bearing — fruit year-round in warm zones. Meyer lemon is a hybrid with softer acidity and more cold-tolerance.,False
cdd086bd-8c9b-4e68-bc99-38cc91cbe3dd,Radicchio,10b,10,80,21,3,"[{""timing"":40,""activity"":""Check head development in cool weather"",""details"":""Zone 10 radicchio is best in the cooler months (May-August). The characteristic red colouration and tight head development are triggered by cold — warmer conditions in early and late autumn produce looser, more bitter results."",""category"":""harvest""},{""timing"":70,""activity"":""Harvest when head is firm and well-coloured"",""details"":""Cut the whole head when compact and firm. The red-white marbling is a quality indicator — it intensifies with cold exposure."",""category"":""harvest""},{""timing"":90,""activity"":""Cut to stump for second crop"",""details"":""As in cool zones, cut to a stump after main head harvest. Second growth in zone 10 is produced through the cooler months (July-August)."",""category"":""pruning""}]",2026-05-20 05:31:33.458516,1.0,Cool season only,2026-05-20 05:31:33.458516+00,annual_vegetable,Italian chicory family. Frost reduces bitterness and tightens the head. Cut back to stump after first head harvest — radicchio regrows and produces again. ,False
cde68615-f4bd-4d03-9c30-598a12a38e9e,Beans,9b,7,55,35,3,"[{""timing"":14,""activity"":""Install supports for climbing varieties"",""details"":""Erect 2m stakes or a trellis before plants need it. Climbing beans crop longer than bush types — worthwhile in the short growing seasons of cool zones. Direct tendrils onto the support."",""category"":""planting""},{""timing"":30,""activity"":""Use low-nitrogen fertiliser only"",""details"":""Beans fix their own nitrogen. Apply potassium (sulphate of potash) and phosphorus only — excess nitrogen produces lush foliage and poor pod set."",""category"":""fertilizing""},{""timing"":60,""activity"":""Harvest while pods are slim"",""details"":""Pick when pods snap cleanly (before seeds bulge). In cool zones harvest every 2-3 days — pods left too long reduce further production. Picking encourages continued flowering."",""category"":""harvest""}]",2026-05-20 02:37:16.231057,1.0,Inoculate seed with rhizobium before sowing,2026-05-20 05:30:19.303562+00,annual_vegetable,Direct sow — beans resent transplanting. Inoculate with rhizobium for nitrogen fixation.,False
ce9f60b3-95da-48a2-a2ec-03bda1710bc7,Corn,9a,7,75,14,3,"[{""timing"":14,""activity"":""Apply nitrogen at knee height and shoulder height"",""details"":""When corn reaches knee height (30-40cm), apply blood and bone at 100g/m² or pelleted nitrogen fertiliser alongside the row. This is the critical \""knee-high by holiday\"" feed that drives cob development. Repeat at shoulder height."",""category"":""fertilizing""},{""timing"":30,""activity"":""Water at silking"",""details"":""Never allow soil to dry at silking (when the silks emerge from the cob tips). Moisture stress at silking causes unfilled kernels — the single most common cause of poor corn. Daily watering if needed during silk emergence."",""category"":""watering""},{""timing"":60,""activity"":""Check silk browning — harvest test"",""details"":""When silk turns brown and dry, the cobs are approaching maturity. Pull back the husk and pierce a kernel — if milky liquid squirts out, harvest immediately. Clear liquid = too early; no liquid (doughy) = too late. The milky stage lasts only 2-3 days."",""category"":""harvest""},{""timing"":75,""activity"":""Harvest at peak sweetness"",""details"":""Pick at milky stage. Twist and pull downward to detach from the stem. In cool zones, boil or refrigerate within 30 minutes of harvest — sugars convert to starch rapidly after picking. Supersweet varieties are more forgiving."",""category"":""harvest""}]",2026-05-20 05:31:08.1287,0.9,November-December sowing in warm zones,2026-05-20 05:31:08.1287+00,annual_vegetable,"Wind-pollinated — plant in blocks (4x4 minimum), not single rows. Milk stage lasts only 2-3 days — harvest at peak sweetness.",False
cec118d2-f9df-4483-ae29-3d9ea7ea9383,Cucumber,10b,7,50,45,2,"[{""timing"":14,""activity"":""Train vertically and pinch laterals"",""details"":""Train main stem up the trellis. Lateral (side) shoots: pinch out at 2 leaves each. This concentrates production on the main stem and improves airflow critically important for preventing powdery mildew which is near-universal in zone 10 by midsummer."",""category"":""planting""},{""timing"":35,""activity"":""Apply complete fertiliser and potassium (1 of 4)"",""details"":""Cucumbers in zone 10 are heavy feeders over their 8-10 week production peak. Fortnightly liquid complete fertiliser plus potassium topdress every 4-5 weeks."",""category"":""fertilizing""},{""timing"":49,""activity"":""Apply complete fertiliser and potassium (2 of 4)"",""details"":""Cucumbers in zone 10 are heavy feeders over their 8-10 week production peak. Fortnightly liquid complete fertiliser plus potassium topdress every 4-5 weeks."",""category"":""fertilizing""},{""timing"":55,""activity"":""Harvest every 1-2 days"",""details"":""Cucumbers grow 2-5cm per day in zone 10 warmth. Harvest every day or two. Remove any yellowing fruit immediately — it signals the plant to wind down production."",""category"":""harvest""},{""timing"":63,""activity"":""Apply complete fertiliser and potassium (3 of 4)"",""details"":""Cucumbers in zone 10 are heavy feeders over their 8-10 week production peak. Fortnightly liquid complete fertiliser plus potassium topdress every 4-5 weeks."",""category"":""fertilizing""},{""timing"":77,""activity"":""Apply complete fertiliser and potassium (4 of 4)"",""details"":""Cucumbers in zone 10 are heavy feeders over their 8-10 week production peak. Fortnightly liquid complete fertiliser plus potassium topdress every 4-5 weeks."",""category"":""fertilizing""}]",2026-05-20 02:37:16.231057,1.05,Extended season possible,2026-05-20 05:30:40.724702+00,annual_vegetable,Warm-season crop. Highly productive but affected by powdery mildew. Male and female flowers separate — pollination by bees essential.,False
cecf26af-c443-49e8-beaf-fecda0c5f6dd,Fig,10a,365,730,60,4,"[{""timing"":365,""activity"":""Do a winter structural prune"",""details"":""Remove crossing branches and deadwood. Select 3-5 main scaffold branches. In zone 10, figs can become large — manage height to 3-4m by removing dominant leaders. Apply sulphate of potash (60g per tree) in late winter to promote fruit development."",""category"":""pruning""},{""timing"":600,""activity"":""Leave breba fruit on plant"",""details"":""In zone 10, the early breba crop (November) can partially ripen. Leave it on the tree. The main crop follows in February-April and is substantially larger."",""category"":""harvest""},{""timing"":800,""activity"":""Harvest in morning before fruit softens"",""details"":""Ripe figs are fragile — pick in the cool of the morning. In zone 10, figs ripen from February-April. A large established tree can produce 50+ kg. Process excess into jam or dry in the sun."",""category"":""harvest""}]",2026-05-20 05:32:13.325544,1.1,Two crops per year possible (breba in Nov + main crop Feb-April),2026-05-20 05:32:13.325544+00,perennial_tree,"Extremely drought-tolerant once established. Two crops possible in warm zones: breba (on old wood, Nov) and main (on new wood, Jan-April). Most varieties are self-pollinating.",False
cecf8b8c-3f7f-4d0d-847d-675463c3ab14,Cauliflower,11a,10,80,14,3,"[{""timing"":14,""activity"":""Apply liquid fertiliser (1 of 4)"",""details"":""Apply liquid complete fertiliser every 2 weeks. In warm soils, granular slow-release leaches too quickly. Steady nutrition is critical for any head formation in tropical zones."",""category"":""fertilizing""},{""timing"":28,""activity"":""Apply liquid fertiliser (2 of 4)"",""details"":""Apply liquid complete fertiliser every 2 weeks. In warm soils, granular slow-release leaches too quickly. Steady nutrition is critical for any head formation in tropical zones."",""category"":""fertilizing""},{""timing"":28,""activity"":""Net for insect control"",""details"":""Multiple caterpillar species attack cauliflower in warm climates. Install fine insect mesh at transplant. Check under netting weekly."",""category"":""pest""},{""timing"":42,""activity"":""Apply liquid fertiliser (3 of 4)"",""details"":""Apply liquid complete fertiliser every 2 weeks. In warm soils, granular slow-release leaches too quickly. Steady nutrition is critical for any head formation in tropical zones."",""category"":""fertilizing""},{""timing"":45,""activity"":""Blanch early"",""details"":""In subtropical and tropical conditions, blanch the curd as soon as it appears — sunlight exposure is more intense and rapid discolouration occurs quickly. Secure outer leaves firmly."",""category"":""planting""},{""timing"":56,""activity"":""Apply liquid fertiliser (4 of 4)"",""details"":""Apply liquid complete fertiliser every 2 weeks. In warm soils, granular slow-release leaches too quickly. Steady nutrition is critical for any head formation in tropical zones."",""category"":""fertilizing""},{""timing"":65,""activity"":""Harvest at any size"",""details"":""Do not wait for full cauliflower size in warm zones — curds develop quickly then rapidly deteriorate. Harvest when solid regardless of size. Season ends before wet season onset."",""category"":""harvest""}]",2026-05-20 05:31:14.368422,0.9,Cool season only — harvest window very short before warmth causes premature flowering,2026-05-20 05:31:14.368422+00,annual_vegetable,More cold-sensitive than broccoli. The curd (head) must be blanched by tying outer leaves over it to prevent yellowing and bitterness in sunny conditions.,False
cf144c58-351c-441b-870c-781b8caabb78,Tomatoes,9a,21,70,60,2,"[{""timing"":35,""activity"":""Calcium-rich soil amendment and potassium at first flower"",""details"":""Apply dolomite lime (100g per plant) around the drip zone to prevent blossom end rot (calcium deficiency). At first flower, apply sulphate of potash (60g per plant). Consistent calcium and potassium are the two most important nutrients for fruit quality."",""category"":""fertilizing""},{""timing"":50,""activity"":""Remove laterals (side shoots) on indeterminate varieties"",""details"":""For tall/indeterminate varieties: remove all side shoots (laterals) growing in the \""armpit\"" between the main stem and a leaf. This keeps the plant to a single stem with maximum fruit size. Bush/determinate varieties: do not remove laterals — they are the fruiting structure."",""category"":""pruning""},{""timing"":70,""activity"":""Harvest when fully coloured and aromatic"",""details"":""Harvest when fully coloured and just yielding to gentle pressure. In cool zones, the season is short — harvest promptly. Green tomatoes picked before frost ripen well on a sunny windowsill. Do not refrigerate tomatoes — it destroys the flavour compounds."",""category"":""harvest""}]",2026-05-20 02:37:16.231057,0.9,Start indoors September-October for November transplant,2026-05-20 05:30:04.738565+00,annual_vegetable,Stop setting fruit when night temperatures exceed 30°C or drop below 10°C. Consistent watering prevents blossom end rot and fruit cracking.,False
cfa709a3-b58a-4278-9658-41fb39237c20,Radish,10b,5,25,10,3,"[{""timing"":7,""activity"":""Thin to 5cm spacing"",""details"":""Thin at 2 true leaves. In zone 10 warm soil, thinning delay causes crowded, forked roots faster than in cool zones."",""category"":""planting""},{""timing"":14,""activity"":""Water at pod fill"",""details"":""In zone 10 cool months, dry spells can cause cracking. Water every 2 days in dry weather. Mulch between rows."",""category"":""watering""},{""timing"":22,""activity"":""Check from 18 days in zone 10"",""details"":""Zone 10 radish matures faster than cool-zone equivalents. Start checking root size at 18 days. Harvest at 2-3cm before pithy deterioration which comes quickly in warm conditions."",""category"":""harvest""},{""timing"":28,""activity"":""Harvest entire row at once if warm spell approaches"",""details"":""If a warm spell is forecast, harvest all remaining radish regardless of size. A 2-day heat wave can make an entire sowing pithy and unusable."",""category"":""harvest""}]",2026-05-20 02:37:16.231057,1.0,Cool season crop,2026-05-20 05:30:47.592887+00,annual_vegetable,"Fastest vegetable in the garden (25-35 days). Bolts and becomes hot/woody in heat. Harvest promptly at correct size — even 3-4 days too late produces pithy, harsh radish.",False
cfc2fcb8-918d-4467-9f36-25b76ddb09b2,Celery,11a,21,100,30,2,"[{""timing"":45,""activity"":""Apply liquid fertiliser (1 of 4)"",""details"":""Liquid complete fertiliser fortnightly. In subtropical soils nutrients flush through quickly — steady liquid feeding is more effective than granular."",""category"":""fertilizing""},{""timing"":59,""activity"":""Apply liquid fertiliser (2 of 4)"",""details"":""Liquid complete fertiliser fortnightly. In subtropical soils nutrients flush through quickly — steady liquid feeding is more effective than granular."",""category"":""fertilizing""},{""timing"":70,""activity"":""Partial blanching for bitterness reduction"",""details"":""Heat increases bitterness in celery. Partial blanching (wrapping for 10-14 days) reduces bitterness even when full cool-zone blanching is not possible."",""category"":""planting""},{""timing"":73,""activity"":""Apply liquid fertiliser (3 of 4)"",""details"":""Liquid complete fertiliser fortnightly. In subtropical soils nutrients flush through quickly — steady liquid feeding is more effective than granular."",""category"":""fertilizing""},{""timing"":87,""activity"":""Apply liquid fertiliser (4 of 4)"",""details"":""Liquid complete fertiliser fortnightly. In subtropical soils nutrients flush through quickly — steady liquid feeding is more effective than granular."",""category"":""fertilizing""},{""timing"":100,""activity"":""Harvest by September"",""details"":""Complete harvest before heat returns. In zone 11, celery stalks will be thinner and stronger-flavoured than in cool zones — use as a flavouring herb rather than expecting full European celery character."",""category"":""harvest""}]",2026-05-20 05:31:38.888488,0.9,Cool season only — April to August,2026-05-20 05:31:38.888488+00,annual_vegetable,"Slow crop needing consistent moisture and cool but not cold conditions. Blanching by excluding light produces milder, less bitter stalks.",False
d04fccd2-163d-4194-9220-0727579e5b51,Thyme,8a,14,60,180,7,"[{""timing"":60,""activity"":""Harvest by cutting stems — avoid woody sections"",""details"":""Cut stems 5-10cm long — always cut into the green, leafy growth and never into the old grey woody stems (they do not regenerate). Harvest year-round in zones 8-10. The highest essential oil content occurs just before flowering."",""category"":""harvest""},{""timing"":90,""activity"":""Cut back hard after flowering — twice yearly"",""details"":""Cut the entire plant back by 40-50% twice per year (spring and after summer flowering). This prevents thyme from becoming an unproductive woody mound within 2-3 years. Do not cut into the grey woody base."",""category"":""pruning""},{""timing"":365,""activity"":""Replace plant from cuttings"",""details"":""Even well-managed thyme becomes woody and less productive after 4-5 years. Take cuttings from current-season growth in spring, root in coarse sand, and replace the old plant. Named varieties (English, French, lemon) must be propagated this way — they do not come true from seed."",""category"":""planting""}]",2026-05-20 05:31:00.74707,1.0,"Excellent — thrives in poor dry conditions, survives cold well",2026-05-20 05:31:00.74707+00,perennial_vegetable,"Drought-tolerant Mediterranean perennial. Thrives in poor, dry, well-drained conditions. Like oregano — rich soil and overwatering reduce flavour and shorten plant life.",False
d106dcd4-3c1b-4020-a16d-bb673d12ec1b,Green Beans,9b,7,55,35,3,"[{""timing"":14,""activity"":""Install supports for climbing varieties"",""details"":""Erect 2m stakes or a trellis before plants need it. Climbing beans crop longer than bush types — worthwhile in the short growing seasons of cool zones. Direct tendrils onto the support."",""category"":""planting""},{""timing"":30,""activity"":""Use low-nitrogen fertiliser only"",""details"":""Beans fix their own nitrogen. Apply potassium (sulphate of potash) and phosphorus only — excess nitrogen produces lush foliage and poor pod set."",""category"":""fertilizing""},{""timing"":60,""activity"":""Harvest while pods are slim"",""details"":""Pick when pods snap cleanly (before seeds bulge). In cool zones harvest every 2-3 days — pods left too long reduce further production. Picking encourages continued flowering."",""category"":""harvest""}]",2026-05-20 05:30:21.893172,1.0,Inoculate seed with rhizobium before sowing,2026-05-20 05:30:21.893172+00,annual_vegetable,Direct sow — beans resent transplanting. Inoculate with rhizobium for nitrogen fixation.,False
d1ba5f4e-377a-4ed3-8600-6d3ec287dd99,Celery,10a,21,100,30,2,"[{""timing"":70,""activity"":""Blanch for mild flavour"",""details"":""Wrap stems in cardboard or newspaper 2 weeks before harvest. Check for slugs and snails under wrapping — they shelter in the dark warm space."",""category"":""planting""},{""timing"":100,""activity"":""Harvest by August"",""details"":""In zone 10, harvest celery before spring warming — heat makes stalks pithy and bitter. Harvest entire plants by August. The harvest window in zone 10 is shorter than in cooler zones."",""category"":""harvest""}]",2026-05-20 05:31:38.453072,1.0,Cool season crop — avoid midsummer,2026-05-20 05:31:38.453072+00,annual_vegetable,"Slow crop needing consistent moisture and cool but not cold conditions. Blanching by excluding light produces milder, less bitter stalks.",False
d1c278a7-f367-47b5-9e3b-455535128b5a,Orange,8b,365,1095,90,7,"[{""timing"":60,""activity"":""Apply citrus fertiliser with trace elements"",""details"":""Complete citrus fertiliser (with zinc, iron and manganese) in September. In cool zones one application per year is sufficient. Late-season feeding promotes frost-vulnerable soft growth."",""category"":""fertilizing""},{""timing"":180,""activity"":""Install frost protection while young"",""details"":""Protect young trees below -2°C with frost cloth. Established Navel oranges can tolerate brief periods to -4°C. Remove frost cloth during the day."",""category"":""planting""},{""timing"":365,""activity"":""Prune following harvest completion"",""details"":""Remove dead wood and crossing branches after harvest. Do not prune heavily — oranges fruit on new season shoots and over-pruning reduces next season's crop."",""category"":""pruning""},{""timing"":1095,""activity"":""Harvest by taste — colour not reliable in cool zones"",""details"":""In cool zones, Washington Navels ripen May-August. Taste for sweetness and juice — in cool zones colour development can precede full flavour by several weeks. Orange holds on the tree for months without quality loss in cool conditions."",""category"":""harvest""}]",2026-05-20 05:32:35.226869,0.8,Navel orange against north-facing wall — marginal but possible,2026-05-20 05:32:35.226869+00,perennial_tree,Cool nights in winter are needed for the best flavour (sugar-acid balance). Valencia ripens later than Navel and is the best variety for warm zones.,False
d2109236-5d9e-4e3e-a87c-ec6a9fdc12d5,Lettuce,10a,7,45,30,2,"[{""timing"":30,""activity"":""Check for aphids — repeat weekly for 4 weeks"",""details"":""In zone 10, green peach aphid colonises lettuce heads. Check centres of developing heads weekly. Pyrethrum spray in the evening, or cold water blast. Row covers prevent aphid entry entirely."",""category"":""pest""},{""timing"":45,""activity"":""Harvest before temperatures rise"",""details"":""In zone 10, lettuce holds quality for only 1-2 weeks past optimum harvest — rising spring temperatures cause rapid bolting. Harvest whole heads promptly. Leaf lettuce: harvest continuously with cut-and-come-again."",""category"":""harvest""}]",2026-05-20 02:37:16.231057,1.0,Cool season only — avoid November-February,2026-05-20 05:30:09.246712+00,annual_vegetable,Bolts (goes to seed) when temperatures exceed 25°C or day length increases beyond 14 hours. Succession sow every 2-3 weeks for continuous supply.,False
d25b704e-60be-48d4-bbd3-dbdc20ced3fb,Chicory,11a,10,60,30,3,"[{""timing"":14,""activity"":""Begin harvesting young leaves regularly"",""details"":""In warm zones, harvest begins at 3-4 weeks when leaves are young and least bitter. Delay is your enemy — older leaves in warm conditions become very bitter."",""category"":""harvest""},{""timing"":28,""activity"":""Apply liquid fertiliser (1 of 4)"",""details"":""Light feeding maintains growth without promoting excessive bitterness."",""category"":""fertilizing""},{""timing"":42,""activity"":""Apply liquid fertiliser (2 of 4)"",""details"":""Light feeding maintains growth without promoting excessive bitterness."",""category"":""fertilizing""},{""timing"":42,""activity"":""Check for aphids and leaf spot"",""details"":""Warm humid conditions promote aphid colonies and fungal leaf spots on chicory. Treat aphids with water blasting or neem oil. Remove diseased leaves immediately."",""category"":""pest""},{""timing"":56,""activity"":""Apply liquid fertiliser (3 of 4)"",""details"":""Light feeding maintains growth without promoting excessive bitterness."",""category"":""fertilizing""},{""timing"":60,""activity"":""Harvest all before wet season"",""details"":""Complete harvest by September in tropical zones. Wet season conditions cause immediate plant collapse."",""category"":""harvest""},{""timing"":70,""activity"":""Apply liquid fertiliser (4 of 4)"",""details"":""Light feeding maintains growth without promoting excessive bitterness."",""category"":""fertilizing""}]",2026-05-20 05:31:31.898116,0.85,Cool season only — April to September,2026-05-20 05:31:31.898116+00,annual_vegetable,Cool-season salad crop. Leaf quality deteriorates rapidly in heat — becomes tough and very bitter. Forcing chicory for chicons is a separate process requiring root lifting.,False
d2996263-6d8a-4558-b1e4-b22bba30bc20,Sea Asparagus,11a,30,90,90,3,"[{""timing"":180,""activity"":""Trim to manage spread"",""details"":""In warm zones sea asparagus spreads vigorously. Trim annually to keep within bounds. The trimmed stems are edible."",""category"":""pruning""},{""timing"":300,""activity"":""Begin harvesting young tips"",""details"":""In warm zones sea asparagus is productive year-round. Harvest young shoot tips (3-5cm, bright green and crunchy) at any time. Use sparingly as the salty flavour is intense."",""category"":""harvest""}]",2026-05-20 05:32:25.903626,1.0,Good — tolerates heat and salinity,2026-05-20 05:32:25.903626+00,perennial_vegetable,"Australian coastal native (Sarcocornia/Tecticornia species). Extremely salt-tolerant. Crunchy, salty succulent shoots harvested as a vegetable. Almost no care required once established.",False
d2b0dae7-8103-455b-9c7e-bef7e2c3c4c1,Radish Sprouts,9b,3,10,5,1,"[{""timing"":2,""activity"":""Begin rinsing and draining twice daily for 7 days"",""details"":""Rinse with cool water through the mesh twice daily (morning and evening). Shake gently and drain completely — standing water causes mould. Keep at 18-22°C. Sprouts grow visibly between rinses."",""category"":""watering""},{""timing"":7,""activity"":""Move to light when sprouts reach 3-4cm"",""details"":""When sprouts reach 3-4cm with seed leaves visible, move to indirect light for 1-2 days. This greens the leaves and improves nutritional content. Continue twice-daily rinsing."",""category"":""planting""},{""timing"":10,""activity"":""Harvest at 4-6cm before roots develop extensively"",""details"":""Harvest when sprouts are 4-6cm and the first true leaves are emerging. Rinse a final time, drain well and refrigerate. Use within 3 days."",""category"":""harvest""}]",2026-05-20 02:37:16.231057,1.0,Indoor crop,2026-05-20 02:37:16.231057+00,annual_vegetable,"Indoor crop — grown in a jar or tray, not the garden. Not zone-dependent. The same process applies in all climates.",False
d395593a-954d-4cfd-a4e4-40aac92ea703,Turnip,12b,7,50,21,3,"[{""timing"":10,""activity"":""Thin seedlings to final spacing"",""details"":""Thin to 8-10cm. Use thinnings as salad greens."",""category"":""planting""},{""timing"":35,""activity"":""Harvest very small — 3-5cm"",""details"":""In warm zones harvest turnips very small (3-5cm) and young. They develop sweetness at a smaller size than in cool zones and the pithiness window arrives earlier."",""category"":""harvest""},{""timing"":45,""activity"":""Complete harvest before wet season"",""details"":""All turnips should be harvested by September in tropical zones. Wet season conditions cause immediate root rot."",""category"":""harvest""}]",2026-05-20 05:30:50.197659,0.8,Dry season only,2026-05-20 05:30:50.197659+00,annual_vegetable,Fast cool-season root crop. Harvest small (5-8cm) — older turnips become pithy and peppery. Leaves are also edible (turnip greens). Frost improves sweetness.,False
d3d1325e-1429-4654-ae26-d1c1d855b779,Zucchini,10a,7,55,60,3,"[{""timing"":45,""activity"":""Check for powdery mildew — treat if needed"",""details"":""Powdery mildew is universal on zone 10 zucchini by midsummer. Apply sulfur spray at first signs. Remove badly affected leaves. The plant typically outlasts mildew for 4-6 weeks if managed."",""category"":""pest""},{""timing"":55,""activity"":""Harvest every 2 days without exception"",""details"":""In zone 10 warmth, zucchini grows 3-5cm per day. A 20cm zucchini today is a 40cm marrow in 4 days. Harvest every 2 days. Any fruit allowed to grow large signals the plant to slow production. This instruction is not optional."",""category"":""harvest""}]",2026-05-20 02:37:16.231057,1.05,Excellent warm-season crop — 2 crops possible,2026-05-20 05:30:36.862466+00,annual_vegetable,Most productive vegetable by weight. Harvest at 15-20cm — fruit left on plant to size stops production and quickly becomes inedible marrow. Hand pollinate if bee numbers are low.,False
d3fd9607-cb63-4ff3-891a-363f7f588166,Cumquat,10b,365,730,90,3,"[{""timing"":365,""activity"":""Prune lightly after harvest"",""details"":""Remove dead wood, crossing branches and any water shoots growing vertically from main scaffold branches. Cumquats fruit on new season wood — some fresh growth is needed annually."",""category"":""pruning""},{""timing"":730,""activity"":""Harvest winter to spring"",""details"":""Cumquats ripen June-October in zones 9-10. The fruit can remain on the tree for months without deteriorating. Harvest by hand — the whole fruit including skin is eaten."",""category"":""harvest""}]",2026-05-20 05:32:43.197559,1.1,Excellent production,2026-05-20 05:32:43.197559+00,perennial_tree,"Most frost-tolerant citrus. Compact tree suitable for container growing. Self-fruitful. Fruit is eaten whole — skin is sweet, flesh is tart.",False
d420d106-d80d-4af4-9d53-5b85ea167475,Brussels Sprouts,10b,14,100,60,3,"[{""timing"":14,""activity"":""Apply fertiliser"",""details"":""Complete fertiliser with high nitrogen at transplant. Side-dress every 3 weeks through the cool months. If plants grow slowly or show yellowing, apply liquid fish fertiliser immediately."",""category"":""fertilizing""},{""timing"":45,""activity"":""Remove lower leaves and manage caterpillars"",""details"":""Strip yellowing lower leaves. In zone 10, cabbage white butterfly is a persistent pest — apply Bt spray weekly or use exclusion netting from transplant."",""category"":""pruning""},{""timing"":80,""activity"":""Top before warm weather"",""details"":""Top (remove growing tip) by July in zone 10 — earlier than in cooler zones. This accelerates sprout development before spring warmth arrives and causes bolting."",""category"":""pruning""},{""timing"":100,""activity"":""Harvest before spring warmth"",""details"":""In zone 10 the harvest window is August-September. Harvest quickly — warm spring temperatures cause sprouts to open and become bitter. Harvest all at once if warmth arrives unexpectedly."",""category"":""harvest""}]",2026-05-20 02:37:16.231057,1.0,Avoid warm springs — sprouts button prematurely,2026-05-20 02:37:16.231057+00,annual_vegetable,Slow-growing brassica. Flavour significantly improves after frost. Firm planting prevents wind rock which causes loose sprouts.,False
d43bf459-c46e-4fcf-a211-d19b2b89c3ff,Tomatoes,11b,21,70,60,2,"[{""timing"":50,""activity"":""Check laterals for disease"",""details"":""Remove laterals on indeterminate varieties. Monitor weekly for early blight (brown spots with yellow halo on lower leaves) and late blight (greasy dark patches) — common in subtropical/tropical humidity. Remove affected leaves immediately and apply copper-based fungicide."",""category"":""pruning""},{""timing"":70,""activity"":""Check for fruit fly — harvest early"",""details"":""Queensland fruit fly is severe in subtropical and tropical zones. Apply Eco-naturalure bait from flowering, refreshing twice weekly. Harvest fruit at the \""breaker\"" stage (first colour change) — finish ripening on the bench. This is the only practical approach in high fruit fly pressure zones."",""category"":""harvest""}]",2026-05-20 02:37:16.231057,0.9,Dry season planting for fruit fly management,2026-05-20 02:37:16.231057+00,annual_vegetable,Stop setting fruit when night temperatures exceed 30°C or drop below 10°C. Consistent watering prevents blossom end rot and fruit cracking.,False
d4cf2ae6-95ae-405a-a8c2-f0667bdce4be,Chicory,12b,10,60,30,3,"[{""timing"":14,""activity"":""Begin harvesting young leaves regularly"",""details"":""In warm zones, harvest begins at 3-4 weeks when leaves are young and least bitter. Delay is your enemy — older leaves in warm conditions become very bitter."",""category"":""harvest""},{""timing"":28,""activity"":""Apply liquid fertiliser (1 of 4)"",""details"":""Light feeding maintains growth without promoting excessive bitterness."",""category"":""fertilizing""},{""timing"":42,""activity"":""Apply liquid fertiliser (2 of 4)"",""details"":""Light feeding maintains growth without promoting excessive bitterness."",""category"":""fertilizing""},{""timing"":42,""activity"":""Check for aphids and leaf spot"",""details"":""Warm humid conditions promote aphid colonies and fungal leaf spots on chicory. Treat aphids with water blasting or neem oil. Remove diseased leaves immediately."",""category"":""pest""},{""timing"":56,""activity"":""Apply liquid fertiliser (3 of 4)"",""details"":""Light feeding maintains growth without promoting excessive bitterness."",""category"":""fertilizing""},{""timing"":60,""activity"":""Harvest all before wet season"",""details"":""Complete harvest by September in tropical zones. Wet season conditions cause immediate plant collapse."",""category"":""harvest""},{""timing"":70,""activity"":""Apply liquid fertiliser (4 of 4)"",""details"":""Light feeding maintains growth without promoting excessive bitterness."",""category"":""fertilizing""}]",2026-05-20 05:31:32.123472,0.75,Dry season only,2026-05-20 05:31:32.123472+00,annual_vegetable,Cool-season salad crop. Leaf quality deteriorates rapidly in heat — becomes tough and very bitter. Forcing chicory for chicons is a separate process requiring root lifting.,False
